Id,SalePrice
2735,135191.86329970913
2736,131293.0475847393
2737,113226.82986180963
2738,140354.4384583848
2739,163309.9194292955
2740,139358.1774588842
2741,138772.5893173724
2742,170101.25942966386
2743,154900.92547107127
2744,169687.14477828206
2745,143834.3285109291
2746,127022.9077634516
2747,149292.74783103244
2748,125877.11175639706
2749,133769.082190108
2750,125817.81139365672
2751,132452.85488763155
2752,202404.04285802727
2753,138623.6118647425
2754,209747.24178508326
2755,139746.1378113798
2756,98676.06830009668
2757,75632.91270096075
2758,103661.90861912725
2759,155573.55156331553
2760,117006.68793790844
2761,141228.12624219494
2762,138099.4424099633
2763,199679.90760922641
2764,168132.9965688632
2765,306682.0750250042
2766,130728.33575581151
2767,83638.10509349128
2768,114469.72796212627
2769,121945.71594051238
2770,154903.22447381806
2771,116698.70872123011
2772,110970.09903549681
2773,165058.3881809154
2774,141928.94588432735
2775,113248.53304421472
2776,151255.70002816748
2777,175596.76782635885
2778,119775.75874604737
2779,119582.56951243686
2780,92934.9083601989
2781,101221.53484046206
2782,103982.9511279038
2783,94568.74759257771
2784,130972.36949690718
2785,140067.7875804644
2786,77582.29951020275
2787,131651.01819014398
2788,79684.11127504284
2789,172165.83385608302
2790,95189.93866878317
2791,117757.69163420126
2792,72018.64233148946
2793,142930.00874753558
2794,90211.23992135448
2795,119397.38477887223
2796,93385.02235657503
2797,214338.93889492328
2798,109948.96034917799
2799,116134.13735196569
2800,68388.65366800147
2801,110064.46465463308
2802,127429.59409510114
2803,165301.10530552035
2804,125057.94144954253
2805,107991.61455334394
2806,88824.7601298428
2807,160230.74624602668
2808,154383.1130939323
2809,127157.25804486546
2810,123333.10914422847
2811,173363.0667909595
2812,169847.61667453067
2813,170701.89552982716
2814,159889.6154263357
2815,100455.03579555058
2816,232413.26677670146
2817,160235.1109097084
2818,136043.7128752577
2819,182536.32895998555
2820,131043.71411575706
2821,113119.0943940986
2822,197125.81431331948
2823,326132.5924206736
2824,181866.22341468846
2825,161289.36866985037
2826,140314.18364615564
2827,139710.15450088112
2828,208534.83036226602
2829,248283.26650453737
2830,221635.37465842217
2831,171347.72116541618
2832,233369.9145760262
2833,285142.4973638913
2834,214974.9841586887
2835,218106.43188859452
2836,193514.68599485914
2837,147984.00330130698
2838,143379.8596774605
2839,181909.75717124468
2840,198678.90364446383
2841,198897.24650377105
2842,231199.21599926663
2843,152639.14415905467
2844,174144.36129562423
2845,126483.93911482014
2846,206364.29506218203
2847,200475.6617693996
2848,216723.10975185057
2849,197956.33984240456
2850,288196.1421656214
2851,227420.59971047996
2852,238801.57019214437
2853,229476.9545742807
2854,145645.12377031092
2855,205358.71027363246
2856,197729.66594087172
2857,189742.36357413448
2858,210206.9296158583
2859,107405.97020700302
2860,124188.06178181714
2861,118633.2439755374
2862,209039.29625284442
2863,119345.53665892291
2864,242559.79239471478
2865,144996.60287318582
2866,156485.95487690784
2867,107335.08556203835
2868,96649.92006189644
2869,98340.57932212802
2870,113722.87116859012
2871,78100.32253075748
2872,56598.85522649546
2873,92805.65306214687
2874,138126.5882107934
2875,115597.20951646514
2876,182921.41587446697
2877,139168.71155133785
2878,139280.28054356168
2879,129063.35130029856
2880,100709.12502268564
2881,124004.64389543212
2882,149444.84004760775
2883,178126.66599977575
2884,194904.7673734789
2885,167377.6541424442
2886,215989.74597876662
2887,94663.46498594158
2888,146547.9191562703
2889,62643.38775353229
2890,87883.09836532458
2891,136178.6185092992
2892,63585.96630071622
2893,92126.22549083446
2894,60509.99126287552
2895,297264.0137332198
2896,257663.78865355902
2897,215108.421195226
2898,162873.46740812674
2899,217121.2452391657
2900,159374.3192588786
2901,209607.30393519974
2902,191766.99841147783
2903,333721.1401956949
2904,354237.17361033213
2905,86427.39177864087
2906,205709.50094029307
2907,118621.69027585743
2908,139145.04332162038
2909,160712.3821543999
2910,88961.56750340953
2911,88281.2598220062
2912,154234.53995818525
2913,86202.03090149182
2914,86591.28073674365
2915,96483.44559349338
2916,86010.81306758596
2917,159270.04877097142
2918,115724.26894459139
2919,239291.0428944395
